N,P,K,temperature,humidity,ph,rainfall,soil_type
55.37992789996969,31.68030995433327,59.12851296634877,25.378251462128016,66.59977695430916,6.104174931188954,674.6057595423524,Loamy
71.58676468693768,41.223405104047295,78.29228334506833,22.941694184343895,72.29099439130268,6.148086447709344,688.5861911999681,Loamy
52.701420022610584,45.80352341570623,61.787291202689424,20.07659961408738,75.30479832925292,6.309853665190161,539.8927067218599,Loamy
78.2620123133164,53.73252876385565,58.11931241775449,21.602781868234537,72.51488582111426,6.799421766141129,547.254741836715,Loamy
40.74686625051381,58.635954736373414,42.53268382272708,27.485388305130627,66.01540593075889,6.167211775666628,490.52563985476655,Loamy
70.37413703714759,53.770714204150806,64.64196439040474,23.314852202708924,76.23325679190825,6.247991191045105,510.6951996946599,Loamy
45.060606485832245,47.961818864327064,58.604083249318684,22.44983685450075,65.57679264410271,6.685570874443025,703.121303414061,Loamy
59.06784481436193,43.67069142456363,70.23248748274197,29.997812348185903,64.97866018979082,7.5571673124719085,500.1632468059441,Loamy
69.0552861884236,51.88322365588518,78.87614464977247,28.412167883355867,71.78159708523032,6.997177763185178,584.7526354655312,Loamy
51.05414114259778,35.74966196092242,60.40645497653893,24.21352094412427,73.82168989639662,6.1600549924376855,554.4787732698878,Loamy
52.61890781365986,46.33835587997525,60.67642167949628,27.99123230104348,77.88709904270348,6.3753276978999835,420.95682815470593,Loamy
73.65753051572817,39.053123677243846,56.02057138619948,29.16243103888167,79.34144082482136,6.318743444310847,442.91053468257445,Loamy
60.186474705269575,55.89653371605202,48.457073311637735,25.35643188202775,76.00669485284361,6.94999064274611,728.2257597378704,Loamy
66.81142674053245,47.205770235716734,62.39604888420868,26.677300510709806,61.741508656595826,6.59280313297266,416.9305341477371,Loamy
72.1966308305263,30.313225113085768,68.73526300665019,23.979485721116077,73.72816645113599,7.149115143334927,611.1663635544821,Loamy
79.99152337965843,33.73265975517526,55.43191371566501,25.00376685666714,79.59239398165275,6.617386191629126,675.7965050084293,Loamy
49.26148074977601,53.826309988373026,64.60649581887355,23.08570203960576,72.91685074003752,6.3037729191324505,659.2363997492869,Loamy
66.89201897828744,45.96543032751504,61.34419974356948,29.7839132151189,62.91284263479204,6.150958532476901,774.6411070548176,Loamy
58.845015991424,34.04875171232827,64.44958833692951,25.858322787591476,69.95148424289599,6.806810550172,496.14068920582264,Loamy
72.02964091976176,35.5987022923856,59.26541010577604,28.555893153415997,81.90638338534839,6.001270756994777,651.4610120848439,Loamy
82.94309425067438,49.471291910568766,77.79762467976208,23.317762529530356,73.95416184209789,7.004905024199564,749.9368740271248,Loamy
58.404386661502244,52.47183382182528,74.04094530963245,28.926036448798612,72.16682307492177,6.8868808694091,545.352490577613,Loamy
87.5459289071397,59.73165360693847,62.87634098719415,24.43918944979308,88.10676284988388,6.69512494990031,833.827235620631,Clayey
100.18758236589477,58.272279297573334,80.43228082122047,25.867988894629516,75.8203743805885,6.894761085623413,1053.7708684056097,Clayey
64.81461304217154,76.93221379035884,86.79916875098925,23.289700175938723,76.91008088446144,7.474382091223129,1177.9507352968299,Clayey
85.68359529629456,42.07315207133624,110.08487263762181,19.810969807804327,75.8060246350086,7.56453440105774,980.7495997433923,Clayey
61.36035450535094,69.42668089368175,73.22130095380598,27.058563690022122,73.59185517002993,6.862409338825964,959.3550180533416,Clayey
76.71924881410074,75.2072198010554,79.7322908533579,24.728335312406106,83.22850359572168,6.4384228534267445,670.4334645508301,Clayey
79.85752985500747,81.5191335875602,116.85178190607618,20.183633414533467,87.02067555195723,7.518777396950546,868.0883342667554,Clayey
71.92160502074191,60.50443994710938,116.63108909595645,22.535429142321238,80.18859087526836,6.735877015671886,823.5029464333034,Clayey
100.0555471788426,43.45928841294338,78.70257064439475,27.539747951922998,87.87176270057834,7.643130875307528,977.9496256614848,Clayey
86.17279835264908,41.640240770011864,97.4940566739282,27.32982198784687,86.51712869657803,7.911887578140822,608.4403910817326,Clayey
96.03919098699554,45.492424992593456,73.32198278501251,27.397849195006174,78.19666067923404,6.85838396816687,995.7104606687784,Clayey
76.38735993190191,62.44316626696137,108.17678919486406,21.607013055219003,72.57459178908441,7.271327527641048,691.310422910633,Clayey
74.03301878339666,71.6700363737279,86.19331466569079,17.776241865133485,81.96149308491505,7.822817777304659,1076.3214309270793,Clayey
69.20723211229114,74.2075935517853,114.31011867502158,20.81290039824048,88.64402075602973,7.106400758757148,644.2782947810693,Clayey
87.15364080780617,69.73832201095802,91.55896242994861,25.63891015241371,84.06214296752837,6.9910709333993895,918.6310912440362,Clayey
66.76260111731119,70.06382056496406,87.92990539345074,23.376569618165437,78.62075090468055,7.788594076869615,686.9762744696307,Clayey
73.26052432253188,65.94924761458638,91.67350570030862,26.371008020798996,89.17507138366513,6.839196717940157,1084.3992860337132,Clayey
60.772426920597574,50.458246253593884,111.98457796663064,20.14605887185239,83.57705166776847,6.648633646702218,923.206651429192,Clayey
65.66018075811323,63.03723753115809,82.2308695843731,23.058694903089048,84.4072335441124,7.861102578394835,1087.4252025918477,Clayey
80.83012453750884,58.22941573233211,91.87622691576819,22.21638996387545,82.31403588462679,7.097639910212577,770.6019731269498,Clayey
79.05999535616553,57.36421194329668,61.966295171220565,25.10181923801086,78.96518371558496,6.679205376471894,853.3234531207858,Clayey
65.73718324637228,74.29063153184637,80.99017015808283,26.833119584219162,81.7063453379926,6.905004187401662,939.1093880598689,Clayey
68.45898959216267,54.83769598236698,74.08255532150251,20.983462487058205,80.86204499575238,7.718754830697082,698.319858114601,Clayey
92.16193229494085,74.32802808233927,83.67247610024127,24.37358290191823,87.09582610532678,7.549855174571156,1014.88446207042,Clayey
95.37699532083553,46.658573302978105,71.21779912205317,25.50954267092034,74.6516837238587,7.361717812839159,630.5108357264996,Clayey
75.5962300747179,70.16965491354911,66.0866721888058,19.237546653164983,74.8350523291084,7.513183256870981,687.1966688644792,Clayey
74.87135912287344,59.25423215385598,62.71826401850792,25.384185169095673,73.54814470428903,6.990480669108916,1179.5744678057822,Clayey
75.80633794829889,80.19459842228956,87.42344477011099,24.654338758406986,76.43171763100463,7.16259656946657,978.3750799974838,Clayey
74.56913295308303,76.99743987709532,73.78200521985724,27.59406423421684,72.19178132216165,7.714546032232459,1050.682330267186,Clayey
89.2784633488967,76.13888092746288,64.77383056474261,18.626468910577433,80.92128749915814,6.539535123386045,657.2961224757412,Clayey
74.89606227682961,41.7200942710156,71.52752173816847,19.727386925463108,77.32914060389231,6.484350731613623,1161.0532015286337,Clayey
74.83961128291389,79.37307421446228,63.502481056189936,27.7629918252851,88.11148566558329,7.25199559305248,882.3289826177897,Clayey
63.92304220375355,67.04545214253451,108.41462479555221,19.832281505453075,82.07717392366345,7.377795713201613,876.4544997082085,Clayey
73.74058737388415,52.421677149850105,101.27943577566428,27.59901027244916,82.21275027890889,7.7095678912984935,1044.6098199266112,Clayey
89.32075187754243,67.02242571709645,95.05041757798561,26.958599728578932,86.53621527005625,6.896627064598605,1081.5903668991098,Clayey
87.78415978761139,70.26918970973148,78.39949001366014,20.45183280497355,82.61376803394896,7.177088974450293,1005.9947402573839,Clayey
87.72358243603664,64.64410203614537,62.3687497800719,27.696352018382257,75.70742126879156,7.580899523532645,876.9698144078164,Clayey
65.76313250619212,78.25697154103922,95.72502361827668,23.539207270412135,83.82392722700114,7.2671933691937065,1064.4520163235045,Clayey
71.07179553815153,62.77627006840738,64.1342592262845,19.878560708027358,86.21047641786765,7.709614683623337,784.623527119729,Clayey
97.83755721827207,54.254200145792076,92.89247067655897,24.43197287189602,89.07436457954267,6.646538190597155,674.4580823163963,Clayey
73.40880063888851,51.21455808706154,71.32367710501966,27.2435202091749,89.5176443858524,8.012136909131382,913.7553146344176,Clayey
97.70686003926595,69.52878841684297,118.4663833824387,19.720934953617814,79.52448227194888,7.291660463465341,1112.1794731650152,Clayey
80.70977783595194,72.87458479767832,78.43157226727817,25.2023032066488,73.51140331171023,6.567767458151259,746.185455678784,Clayey
83.12231188716352,61.88092691730074,58.45721486509835,22.355526694436165,87.2761353574207,7.022048042841891,816.2888068242262,Clayey
82.48058382775751,48.06018789179679,72.1131568394745,20.955684328962164,77.19256969753079,8.020039755113785,1101.652088439135,Clayey
58.845123519747254,70.68932013683305,95.57788637749118,23.500888753940387,69.87386631368602,7.39198779364393,1066.6521133238173,Clayey
71.98827831219495,65.2946836042985,115.60465279582712,23.084199020662304,72.15892156547265,7.447707216192466,1058.4206034445733,Clayey
65.04217421333813,69.55785966393026,116.50180373440294,17.920529192693554,82.46647958127208,6.96596073016798,967.0872508255874,Clayey
69.2070048042046,65.1369888913242,102.4987629666994,23.934663187901602,74.3443467609398,6.6167026137089335,657.3696268988522,Clayey
73.35055506614663,49.99648657161738,91.73960793773351,21.09472459219268,73.52856843132733,7.637362156335837,759.4027087231182,Clayey
70.1063969985189,68.90846176633599,91.39866583124056,18.459307561787647,81.02261709193546,6.933527837302562,694.7540302714299,Clayey
73.78644482936492,60.7245762479566,70.54211585896533,25.77916076514911,75.54258663713888,7.062186074368841,982.1080290043559,Clayey
98.3209860293551,65.40810079637897,69.52325661208083,27.612783304144557,74.18989202019081,6.646623068194346,661.9913437035297,Clayey
65.34202371780408,55.21805648043978,109.11774539359962,21.22371423656712,88.5919441324452,7.724486158512545,901.2971911622996,Clayey
93.09091779723556,44.753063666906016,88.50552405298666,26.010560735759768,77.20683791987094,7.38065733028163,1109.4081371903446,Clayey
81.2587948364699,40.07111591450116,113.60067802138887,26.20724469353965,72.13705230009657,7.206745027712712,1124.5374764492055,Clayey
78.30996118643122,76.55666412820273,96.74531340416294,18.609080613484426,78.11366853948692,7.850822242894134,865.0813903220478,Clayey
77.99372831914675,70.97993053023572,116.38735094423122,27.803184892975363,81.57376169241718,6.938320356802961,897.506838383172,Clayey
87.15250009764863,52.348555016473924,106.84187352141845,22.755493948533793,74.38171744827672,7.039519525752299,931.488273684101,Clayey
59.70855400423318,80.08085756739747,96.01885723801597,22.865820113112502,88.35150800974834,7.238753276453736,697.0368801281869,Clayey
92.43925061776,66.42697693979831,86.92775380782504,26.412623207131297,90.0247370918542,7.404915831594056,675.226897482308,Clayey
86.49076249803046,51.13194617853469,85.53806246548645,21.68239981357765,70.43180730133996,6.893048663387102,792.1135344437038,Clayey
81.91741783775412,78.32391325148389,77.06094292728581,19.217470124702572,71.81775804969622,6.68519609798892,1054.6229638433474,Clayey
97.01052262456105,54.8325981862993,76.12015346880519,19.94575148858019,85.1921090313297,7.435528798534245,623.9987026066258,Clayey
99.48889478758757,60.033392578631116,107.21934725588443,27.28219908186845,78.11484888242018,6.552760035531052,760.9536917872667,Clayey
84.56857129253979,53.231069833803964,75.5876693516241,23.79326062685871,87.32368773690648,6.892701371744831,1016.4298640854577,Clayey
65.86366564269902,59.82389682036984,95.86235925278665,21.668840087633427,84.91279768811124,7.250795186353391,680.471086715551,Clayey
99.19279942974427,49.50506675817644,90.36158334306097,26.57319181858544,90.27243766506439,6.643031301732273,1174.244770934176,Clayey
77.98351653290321,51.017555508871524,74.42438726249067,21.205649824725814,74.6343620249532,7.412880941963612,1126.7994724801235,Clayey
98.03948373491203,41.98399720225783,90.66103145279067,21.890254231373827,70.38620925621609,6.744011852802863,741.7978930488459,Clayey
86.82992511365742,66.7182772057912,114.61379631233541,18.70720656355647,81.99296644522019,7.741144367647491,640.7460410309773,Clayey
66.03402768485911,47.44548457924224,88.57425507626172,20.216430702259565,89.13917846703455,6.72671240514478,600.8445950564821,Clayey
79.0484375022859,57.965521053656744,79.14939653895948,17.499275673588198,75.81422533935796,7.361791481497949,836.4691220241197,Clayey
64.70375500747718,56.77523694030738,98.40460672514575,25.957406988497727,69.93649197569451,7.592154374610126,646.5190818921417,Clayey
75.4092192975706,54.65598804311241,91.68334854308148,20.164529925565965,85.37537263220976,7.028584013188347,1115.3459387606983,Clayey
90.3840944000613,42.193410987023604,96.6017266914832,25.45832259341145,87.57186249231695,6.6490735255880145,1014.4978029397691,Clayey
70.3057627667981,77.20251049007591,103.65115068996461,24.306907342765307,86.03046633329701,6.522666039095748,717.9136699586038,Clayey
79.07449389572514,58.1854051796317,70.72817553791761,21.86923934967062,76.50515058095864,7.312554951476945,962.0516115813871,Clayey
91.31517371877688,72.0037743287828,97.54707244350195,24.38304536665192,91.64008169590292,6.990869429426117,1012.557632260575,Clayey
80.09572230832747,41.74512724020129,84.62470698016706,22.48399619006385,88.52812107478407,7.315836039512372,907.063494305886,Clayey
83.2540303203135,65.2222070181879,62.62350334070657,20.422490233986622,74.16130559855625,7.061307790424663,1122.2836523444566,Clayey
84.20850866656117,66.27218736039347,85.30939994358836,21.738583792289134,87.20221241804227,6.5417776363789315,1022.7633612002724,Clayey
96.39115192809939,77.10522129941756,106.24629505302212,24.277977321212735,89.09314448195406,7.835669666823069,1135.7618028699364,Clayey
76.9900895010776,54.53475751522687,61.13982353719029,24.930544871868378,82.82936495643662,7.616293497536678,903.1830877831536,Clayey
72.40110291365956,52.93761364689635,103.29339524841099,20.576215990424135,79.35238892702561,6.893377226678401,792.046009006873,Clayey
72.44343242813386,49.323457507429495,96.05873809459851,23.616737702009242,84.67521218726979,7.045078275599455,668.8399427262892,Clayey
68.87157355482378,45.299780264602624,114.66244259052536,24.80723179334142,83.41818335082469,6.921010923095812,1088.54986017989,Clayey
63.08309718665886,75.95057553698703,85.6836278686457,18.162186054466872,84.95954661329371,7.7639816337472585,1094.0370077683503,Clayey
73.79507198635005,71.04072302855052,72.01257444029501,18.42479177063195,73.05219165695755,7.1607793229802255,776.9571770112586,Clayey
61.01739722724445,72.75113972968718,117.63019699631786,27.990578239439465,79.56149846792164,6.571299711753116,811.3161224867287,Clayey
67.91317562801142,54.11679838389774,107.43138573960374,24.756474248227537,81.09609133271097,6.569526100617487,764.5869217308606,Clayey
84.27882157114973,69.76594534498436,90.95225737162207,26.960136803798612,84.01152885962952,6.757678436319379,956.2881226447464,Clayey
95.87923970729544,56.40146045881511,112.08023495645831,21.828009744546673,91.33113710862588,6.7835529544701405,943.1073933036059,Clayey
68.23491295710521,65.87747694617183,99.86779482523296,27.254832474456563,79.44100643689674,7.910433276657359,755.7243865237294,Clayey
70.2966787213582,61.92716336942786,84.28420784882343,20.786403512138506,69.79940866120964,7.647441781182328,1180.7905243301902,Clayey
65.44729800466918,64.49371563667712,68.08991230647796,25.202139921701587,74.54143071040028,7.740604533163834,685.076264711632,Clayey
95.1722241362409,44.88563877565748,106.13219768951156,23.945444096056587,87.96360092173975,6.959557649146136,1099.0363602555117,Clayey
58.065225932827296,80.83003549435553,115.59608529421944,24.959290914131998,73.51685652708076,7.790869447546667,1059.3571764923204,Clayey
58.98592614385839,58.74459877864889,103.0607959343261,26.06809748271703,72.6001875598598,7.695133562956413,830.744524652959,Clayey
85.27286385756993,48.94689613594162,112.85792383911203,26.008956018625764,88.6535341176317,6.907383364302346,783.1382723522421,Clayey
90.18360166247732,68.32215782447608,95.96697407650493,25.854278902522104,68.59253566983172,7.828292273597383,1116.9672441978403,Clayey
69.77939510216947,49.4121906684994,91.91936678297435,27.064530678409778,90.02566917115546,6.801493703493896,961.2967130166198,Clayey
75.15767439913672,63.41908763419549,100.26706314446365,24.163288624580193,74.02708880283097,6.52756572834388,832.0059597334706,Clayey
70.05292116669354,49.49099279934206,111.79600456727891,20.810300095527438,76.43091748566357,6.72489809864781,838.3099076615089,Clayey
71.43237943612469,56.493101737395286,93.14438864938208,24.25826848051693,73.64067893861885,7.0950336599370365,970.698470976299,Clayey
85.86336010481315,57.320608423846934,71.0078018211858,23.062866465037246,85.50092075026788,7.639782474372665,855.7021771460423,Clayey
62.671925022883215,78.03336111837972,65.60182902307193,25.857295794243658,84.09808022286155,7.366387936022802,1032.979150235643,Clayey
76.36952958611127,45.42638594526746,91.70027513860855,23.928502209975616,88.33348067055174,7.739281273671447,646.6850757610032,Clayey
92.47874266297168,50.367834690333716,90.35669249439417,22.202408969849575,78.40591325013506,7.275363184652327,802.1808734238481,Clayey
95.04193148189974,78.11092548633646,83.10825441272489,20.858850543896953,75.95229092963893,7.4309168352975545,671.4189492790706,Clayey
76.88973940047525,79.96923223036758,71.31339367502692,26.696216450830086,78.19234354073501,6.568109046031859,630.981171657842,Clayey
68.78017137074801,46.314396730570614,71.52792986576563,20.964602697385313,82.90082425672486,6.862035837238851,1021.1789830533462,Clayey
81.4265270047029,62.30217238387827,92.58917982488892,20.25725015948762,81.29842229963918,7.942975777190973,743.0467940934201,Clayey
77.78784615304366,50.94715903529974,86.94624098639984,18.44053591451886,81.61108711732182,6.925807908700655,673.1360389232144,Clayey
83.37520572736165,76.87355548118025,106.375838879419,19.841022927224287,78.74140503749072,6.58014397048588,993.4714857196499,Clayey
66.59248296383399,44.466080194386535,114.4351966780558,26.528717835096664,89.23987792337554,7.424827631265324,1161.9566374418746,Clayey
99.01536891242337,56.481856590058065,66.2940391549641,26.958709799304774,73.88517354826615,6.648797966179512,799.7763703604808,Clayey
94.45621332672765,78.69024317964984,97.60498594108903,27.244547318267287,84.58973557218779,7.245545359563471,972.2579219882515,Clayey
99.6307768392693,78.84250157103135,84.64356142979751,21.823880607292576,82.07607219200241,6.871303458422981,729.2973742805971,Clayey
98.51429965920896,75.52704510486357,120.80779010843281,20.826140402730434,84.98706816449796,6.689343679799525,737.8767740891616,Clayey
64.56494571741213,53.428492033093406,113.03191229922501,25.682184692571056,73.02391724977674,7.8575889384449225,847.1663920225394,Clayey
70.96487838170725,59.6202400701028,65.61056324160722,20.624978409399862,78.6369765613614,6.867502180442726,1073.765624504155,Clayey
88.32549378586123,57.99081951560936,61.19373568265675,19.96109572450529,85.58428549617032,7.627143785872238,647.8005549726762,Clayey
83.70535978735454,70.33884124739053,108.04823639067205,21.99767840795539,85.46851107094561,7.536598789741199,1005.8537988898308,Clayey
80.84685004451384,48.88687504203294,111.32181221093406,25.69640938153483,80.2119115653576,7.614449288310903,893.309433255597,Clayey
88.59373409519084,65.64792487739064,68.94162706680524,26.49285429562498,76.47511129038269,8.030590081055944,1025.6063397646271,Clayey
66.44727796458602,63.64785290051682,108.39686922266245,21.576729174947523,70.76296735271481,7.152932410512826,871.2702700848299,Clayey
95.13836067493524,45.03562773785521,103.14314805049301,26.467006298831343,79.73802697347271,7.245789401008956,1174.7041763905386,Clayey
104.03166769141376,44.48935572967326,111.93999993360599,20.246401066341196,76.85890508755683,6.7387276529002476,886.2988159751898,Clayey
73.05660093098412,66.12555535017187,105.57607298420709,19.519979198813836,80.27765263012755,6.604774160375707,1025.832842742735,Clayey
63.792347765153075,68.94101295480988,100.83711407718505,19.313231702402007,88.8832376939634,7.138268024232437,998.6367697927493,Clayey
70.52431218063951,42.95050170848688,87.03990641684163,22.219372746299417,74.11360778588545,7.364122884881567,1139.9792634712367,Clayey
72.94549089493178,59.91151568962946,65.26502279442519,26.068909150941828,84.9835886338729,7.603835671087623,1001.5388892092184,Clayey
83.00151952929214,52.027115799760054,83.20740815543088,20.270714288048215,76.40307480790591,7.918497552569292,742.1834692823071,Clayey
63.83744257092261,75.47359062404674,89.734381412263,20.678830313392513,78.08879696025201,7.148012306248657,978.2924446548825,Clayey
80.04729741988876,75.79471306237879,84.35686838567645,18.39709374700256,89.11027387479535,7.245241771117265,1192.421299014635,Clayey
76.91002011334206,62.93457686936318,95.81012681153366,22.20484494859166,77.07258695816931,7.805609959018982,852.485704376858,Clayey
100.94076641972438,66.19084897937792,59.70082502880385,20.98005650974865,71.08723218833119,6.738756932996224,896.7123617374458,Clayey
76.0979387806551,46.284988250839106,96.54615596842018,22.94459220028112,75.17550464178741,6.637785421163605,964.232425048935,Clayey
64.60561895688235,59.76433318513841,69.73735864928956,21.830274693731074,75.56024968081026,7.082834034098094,770.1573417638759,Clayey
71.07904539131319,55.738866425036186,57.31712981516713,20.082656640454413,82.06606562383097,7.175549864551444,873.1755999235189,Clayey
70.07748276233711,60.466582128507056,114.67571791246142,18.72302900652653,86.8345267183102,7.32279660328355,912.7320165699709,Clayey
93.3621375533204,57.007843093657,90.93098833719654,23.610586357689396,72.26220052253626,7.76366457586374,692.1500887134194,Clayey
83.66602326643297,48.31439913851461,91.22803761512908,26.970933680148274,69.6186968527794,7.113810296583767,622.5322876450016,Clayey
84.6966370883461,62.57306545284472,84.74508933686994,24.742797238661453,81.29391214013579,7.6262375339219215,593.122537053494,Clayey
71.67100311511753,64.42916504367865,98.67094042114154,26.27703363419858,70.57407989447213,7.726574446386808,1089.1331373960786,Clayey
72.15513256682625,41.85722281695527,89.97765226321404,25.61768924428941,73.52169195867,7.166054854863221,664.6586514195478,Clayey
68.04566778134051,41.5944900752502,91.73235462191046,27.500460146733342,71.9724428922587,7.20709697843914,623.218634339011,Clayey
90.80314447662616,42.84985521077828,96.62866482840343,24.744928984335193,85.79380261173742,7.6004172986211,1112.501816667826,Clayey
78.58296124588523,75.87133784857932,108.14314267491014,19.67563389551358,74.53215972533951,7.270838305106796,625.1603400804944,Clayey
82.57827465475835,49.08793394045863,60.83390877205425,24.595068826719054,90.31611972408564,7.006896113706283,1127.7661916084237,Clayey
61.515549567625605,63.86336164666112,91.59468848164542,26.751129227756895,78.08418329379361,7.404560910860521,961.1453199669281,Clayey
63.62187360585026,52.264187867823736,68.48000306287396,27.322232256738047,69.21849204227658,7.60781665666464,955.0293075822483,Clayey
94.51249615781596,51.378308454020704,112.52029383243416,27.316433847533272,81.40350993374271,6.789158006954141,1091.7547976169292,Clayey
82.24608297555153,56.563445829022534,99.12488039098093,24.993090752858723,79.84559394767706,7.8504255606905415,870.4273926701572,Clayey
79.22103781702249,69.74663511745777,119.3235086992277,26.299941072787295,76.9654333395785,6.714552415542787,909.1795564885936,Clayey
64.50275929921382,53.813914655388025,68.20820924653164,20.15958590033303,77.9713774086132,7.163671480410616,1198.125623536991,Clayey
91.5677819279451,74.30247991237015,85.31029913538794,23.709441454890584,81.159263256133,7.561110521905798,1046.807059372583,Clayey
81.33370778695742,68.04445327967062,91.9351106207279,18.558268608848714,83.38708807425765,7.780411788726175,704.5619667369572,Clayey
64.26704707555446,50.923166690584786,94.62361752215861,28.033111507056372,82.86110170386894,7.898798958736282,921.7868012324467,Clayey
84.06029327893901,57.35778535363826,108.8748025094139,20.774543334338105,84.83260503176537,7.47675956424492,1129.3931260955321,Clayey
96.35783333489059,44.45450802818845,90.05986026461376,18.930861281446838,89.13760392576282,6.773264505956306,957.7630574238743,Clayey
71.94093197323734,78.45782062501974,70.57147893677468,26.25590623399219,75.00559661715155,7.661233906947928,853.5063736422876,Clayey
65.2179931576634,63.213583264214755,98.82197437193749,26.05214015562131,75.46184834319317,6.85085014290851,1113.8064438058916,Clayey
88.17763048998299,52.737673944697235,101.30575999049546,21.80246909231047,72.11787028867455,7.950729722457846,1203.5258118803883,Clayey
66.11890784881224,42.23505383468838,91.23262462756817,21.132270346890493,78.19739682872998,7.921837749760724,588.1194422370952,Clayey
92.06530670339939,48.248568500149986,97.55240170357763,25.268609366155456,86.50850796915013,6.816566608265491,761.2982707732045,Clayey
91.07808519943255,65.67591788490986,84.67539398042575,23.51121522346514,81.6614827931799,7.3935531510541885,1013.1380526159551,Clayey
86.23324537049734,57.66150626510532,114.2278804204576,20.70458815224561,73.83409882829574,7.927896384040076,659.6096276703877,Clayey
94.78687533746644,80.64273915498235,69.66710510710568,21.093932793874263,69.55231517440662,7.079415829859353,870.624009280332,Clayey
64.22783524034374,69.37374851871742,113.20892498781045,22.127224414741992,72.16735216087802,6.933932171752003,1089.5157686907494,Clayey
101.22246591651444,78.32882501164416,69.09349748322666,23.1734371771409,87.84143899016496,7.896383697837535,1161.2734233749652,Clayey
93.09554719660235,44.06247403313386,110.08178779674866,23.96070024885648,78.89126690007346,7.873914673131169,1200.6365199638387,Clayey
83.97278617713137,50.55776367653347,83.18727927306897,19.059148627803594,87.08228199226174,7.636815748975346,669.3521347485627,Clayey
97.66212914498178,65.42862123841759,57.61637725413872,20.41887207080786,83.70889478313075,6.954197381032793,1012.9011229710225,Clayey
96.35648461271815,62.69303488734477,98.8488026810278,21.993413417510958,74.1304385123592,7.6259637705452255,1153.4060111538452,Clayey
97.30183889875265,54.65395432838302,96.74709267741666,24.97147873489235,86.76842458880937,6.925880497405933,1008.4076511769691,Clayey
99.8212764218084,74.63480229146963,80.40305234538593,24.86236921522282,78.41621153122918,7.352130311773467,1019.8060385504776,Clayey
74.22036522108229,59.24174023336634,100.53291856591964,27.27879610472669,84.27145994960026,6.709985793265535,952.6383229792048,Clayey
87.11099628486325,66.94191993822444,102.98100905520982,20.03270584445096,71.83298006383625,7.387268304102698,1040.1715059248656,Clayey
93.93344823374332,68.63982452953323,65.90884346347168,19.036921486948213,74.31991089987646,7.207869674236695,615.9304433648615,Clayey
89.8373768694243,73.64191381462673,88.6812440184043,22.06502609063925,86.17666041853032,7.749518347867866,958.0156288860903,Clayey
79.44894197977808,55.81513679713754,61.025558391319635,24.213418169729785,87.69851710875237,7.190199247849757,962.9678116649493,Clayey
93.34073010049511,67.87556245492493,80.98606285308588,26.65010984127303,88.40790360122921,7.210280179047983,690.7377568740907,Clayey
87.13442361007517,42.61690806283272,75.66006873207576,20.479229724770423,71.37249300995096,6.712661078765804,901.3879970964349,Clayey
64.48556017524272,75.66206850797779,83.95253107704683,27.77489184316199,73.8889716641527,6.956105270802177,667.1842417592306,Clayey
95.83343207500754,43.92341445896077,75.93252337647955,26.10952135543735,74.30995103637244,7.5204978033810415,769.2857086076856,Clayey
84.64440986201637,53.19145898710227,109.41326593124194,23.607653432193402,88.34913541145984,7.681254599547886,1129.355606942847,Clayey
61.24751502706519,66.46822086410957,99.24429606027141,23.11645918643342,80.059929042197,7.448817238656921,698.6428448096652,Clayey
97.28938016482192,57.46767037729261,105.16188948221102,22.841307326902598,72.2112941996763,7.119209019483329,889.2511165846846,Clayey
66.86123272696516,59.65173037491829,112.50568053215477,26.228343322006467,82.54685925385635,7.4384677312462255,722.6522947204974,Clayey
89.29897474151593,69.19400648693367,111.81489660682834,24.223280177760817,80.28736590159973,7.221037590990384,1059.8242263788998,Clayey
77.62103985147589,70.05767340843224,66.44951234519164,26.817537416019583,89.25534216750772,7.255423467227374,1131.9441510412225,Clayey
70.03853732408999,46.69480275990782,78.06616744420279,23.900758759281008,73.82811152465429,6.939187338121778,1130.2358455213214,Clayey
77.71130867899085,59.55378114148554,79.61956529491673,28.2229586252693,71.54176611899913,7.185021836206974,628.3587295743572,Clayey
69.34343182590524,53.51458623621616,89.88415306287459,22.981316032557668,71.37511883193645,7.2289846771757835,802.4060659082663,Clayey
80.70021207790285,76.23523164970791,113.23268944635815,18.98346778759314,88.17893786796006,7.13875798915429,1051.187419454939,Clayey
73.63930428466531,60.03671723477339,60.90840432154734,18.676737569667228,78.00113842255196,6.625921989862845,592.4847879453035,Clayey
84.3023179614946,66.0157682522628,105.0499360244354,19.442992182628455,80.06656028565716,7.766366092614817,1033.1411006661501,Clayey
86.91492549400405,79.10671126702916,89.29354769813969,25.201388777969303,86.0398124824541,6.57461462618839,998.2370445822598,Clayey
72.46494436326729,63.479902538692215,85.25373726568677,18.102401424974474,76.34395813618328,7.451965579745205,859.9396118753945,Clayey
81.19702675505918,71.53918326202114,76.80279144224285,20.672764830627386,82.14555723832343,7.351402580119946,1026.9545696821867,Clayey
88.35307590352821,79.20748552013984,67.08996855930785,24.146739308001898,84.02816532064132,6.899536784794911,1013.9633044267681,Clayey
84.96350863104725,66.87747445601025,58.44532556552825,24.8182114165689,84.7961695591085,6.529192713735048,1144.6768368161127,Clayey
73.53072652859902,44.518495138438254,111.6798473479796,19.749091007032234,81.64123147910544,7.230380002757584,986.2775956040826,Clayey
70.66683368697866,55.96558878976872,97.49938320775651,26.890628293421265,83.34487951347188,7.09400118845382,725.2388668922059,Clayey
